Date,Source,Rating,Designation,Employee Status,Reviews,Sentiment Score,Sentiment
2016-03-02,Indeed,5.0,Asst. Stores In-charge for Motorola PPG,Former Employee,Day used start interesting Daily Briefing by Logistics Supply chain Head Issues used come out questions were asked how solve pending issues Remedies were given solve problem Self Initiatives were taken then there itself solve problem Boldly we meet Senior Management Team discuss further plans Freedom was given work in proper efficient manner KPI per given was interesting achievable Quarter Prizes were given job completion Each individual staff recognition was given Nobody was led down working environment was friendly atmosphere We were ask take decisions plan operations accordingly,0.9657,Good
2016-02-09,Indeed,5.0,Software Engineer,Former Employee,fun great place work Peers were great were most supportive Encouragement towards taking bold steps open minded atmosphere with ideas flowing in out every one,0.9621,Good
2016-02-03,Indeed,4.0,SAP MM Functional Consultant,Current Employee,learned many new things here we implement new project also supporting in my job designation SAP MM FUNCTIONAL CONSULTANT,0.4404,Good
2016-01-04,Indeed,5.0,Test Analyst,Former Employee,Motorola good company work Flexible work hours nice people Push innovation agile work culture Works latest cdma technologies Management was customer focused,0.8957,Good
2020-06-07,Indeed,5.0,Area Sales Manager,Former Employee,One best place work in my entire job carrier Great support from seniors Best team Had great experiences in channel sales would really work again if come again in business,0.9652,Good
2015-10-19,Indeed,5.0,lead engineer RF,Former Employee,Good work place learn implement friendly coworkers encouraging leardshipflexible timing no policing work,0.8074,Good
2015-09-22,Indeed,2.0,Senior Software Engineer,Former Employee,Motorola had good work life balance great colleagues work with But now it not really doing great Great learning personally grow develop,0.9531,Good
2015-05-08,Indeed,4.0,Software Engineer,Former Employee,good pay packages friendly productive working environment good managers good work life balance good facilities employee friendly company,0.9485,Good
2015-03-12,Indeed,4.0,"Module Lead, Automation",Former Employee,My first company it taught me lot about professionalism Good learning excellent leadership from team leaders,0.765,Good
2015-02-23,Indeed,5.0,Weblogic Admin,Former Employee,That time changed my platform from test engineer weblogic admin my manager also my team was helped me lot happy that time,0.5719,Good
2015-01-29,Indeed,4.0,Technical trainer APAC region,Current Employee,Work never stops or ends here have learned patient make efforts continuously Management supportive Coworkers really supportive Hardest part job no Family life which already takes 50 out your hard work mind continuously in worrying state about family Most enjoyable part job staying in 5 star hotels enjoying food but being vegetarian have less options,0.497,Good
2015-01-29,Indeed,4.0,Production Support Executive / Developer,Former Employee,great environment work Learned lot about PLM how write PX SDKs Had experience manual testing also how defect tracking analysis Through production support learnt interaction with clients how resolve issues quickly proactive always ready take up challenges,0.9118,Good
2015-01-11,Indeed,5.0,FICO Consultant (Roll-Out & Support),Roll-Out & Support,Got chance work with Roll out support projects Worked with change request management,0.5719,Good
2015-01-02,Indeed,3.0,"Senior QA Tester, Software Solutions Group",Former Employee,company where lucky get managers guided me become leader An average work life balance Management transparent sharing information Coworkers helpful all times,0.8126,Good
2014-11-28,Indeed,3.0,BSS Senior Engineer,Current Employee,During work day remains fully busy have learned lot about working BTS BSC during my job It included maintainance BSS equipments alarms clearing monitoring timely PMs sites ensuring everything fine sites etc My coworkers my management have supported well in my job My managers always encouraged me give my best in my assignments never saddened them Hardest part my job was work sites during nights all alone in far flung areas most enjoyable part my job was when used with my coworkers,0.942,Good
2014-11-02,Indeed,4.0,Software Developer (Internship),Internship,Nice workplace exposure an intern Lots learn look up from seniors,0.4215,Good
2014-10-30,Indeed,4.0,Engineering Manager,Former Employee,Excellent Place work Best processes respectful fair culture Focus technology rather than politics Less salary less bonus,0.9446,Good
2014-10-16,Indeed,3.0,ETL Developer,Former Employee,good fun place workManagement people supportive,0.8126,Good
2014-09-02,Indeed,3.0,Regional Manager,Former Employee,Motorola was realigning its product lines after sale out Google No clear approach was real breaker me India was not priority their business was tasked with educating channels solution providers new WiFi product lines which were introduced after take over Symbol Small team but hectic travelling across northern eastern part country,0.2144,Good
2014-08-20,Indeed,5.0,Sales Coordinator,Former Employee,Good work place management good my manager help full,0.8176,Good
2014-08-02,Indeed,5.0,Module Leader,Former Employee,1 Had good exposure Telecommunication 2 Managed team provided solution various situation 2 Followed Agile process,0.6369,Good
2014-07-21,Indeed,4.0,Team Member Operations,Former Employee,Motorola telecommunications equipment based company where many technology based work also finds corner Webpages dashboards reports created describe number mobile sold allover globe created dashboards Tableau Worked SQL fetch data from provider,0.5106,Good
2014-07-21,Indeed,2.0,Software Engineer,Former Employee,lot politics minimal chances career growth lot flexibility good people,0.8271,Good
2014-07-16,Indeed,5.0,Sales Promoter,Former Employee,It was just college days fun part time job which did my pocket money,0.5106,Good
2014-05-20,Indeed,5.0,SAP Security Analyst,Former Employee,Great work environment Good compensation Excellent Training Skill development Program,0.8934,Good
2020-06-07,Indeed,5.0,Area Sales Manager,Former Employee,One best place work in my entire job carrier Great support from seniors Best team Had great experiences in channel sales would really work again if come again in business,0.9652,Good
2014-04-29,Indeed,4.0,IT Help Desk Executive,Current Employee,place where learnt how survive face issues over coming it Cooperative management Coworkers were like my own family members Resolving escalations Spending time with coworkers,0.6249,Good
2014-04-27,Indeed,5.0,Marketing Executive,Current Employee,My experience with Motorola Solutions has been great one management has been motivating inspiring thru out company really takes care employees Working here fun refreshing One gets learn about latest technologies in my case newest most updated techniques in Marketing communications,0.9557,Good
2014-03-29,Indeed,4.0,Software Engineer,Current Employee,Cool Enjoyable atmosphere work learned Time Management Coworkers fruitful objects in helping correcting nature Challenging Live Technical Issues was my hardest part job Working in team whole most enjoyable part job,0.8805,Good
2014-02-28,Indeed,5.0,Software Engineer,Former Employee,It one best companies work part your learning experience in technical field People helpful lot focus innovation make product better more useful,0.9402,Good
2014-02-25,Indeed,5.0,Senior Software Engineer,Former Employee,Excellent company great values work have huge respect towards employees,0.9423,Good
2014-02-12,Indeed,3.0,Lead Engineer,Current Employee,Productive Good people work with Good worklife balance,0.7003,Good
,Indeed,2.0,Sr. Executive- Operations,Current Employee,AVERAGE Co dont get much scope Excel there no job security asked leave when internal people asks,0.4588,Good
2014-02-05,Indeed,5.0,Senior Electrical Engineer,Former Employee,Most enjoyable part job innovation Innovation gives energy learning about new things working next generation products awesome,0.9273,Good
2014-01-30,Indeed,2.0,Internship,Former Employee,Gud work But there no job security which really depresses,-0.664,Bad
2014-01-19,Indeed,3.0,Lead software engineer,Current Employee,Good work life balance Good encouragement try out new ideas In 5 five years Motorola Solutions learnt great deal programming in CC in Unix environment,0.9246,Good
2014-01-11,Indeed,3.0,Project Manager,Former Employee,co ordination with clinets consultants all contarctors complete project per agreed schedule cost time,0.2732,Good
2013-12-20,Indeed,4.0,Software Engineer,Former Employee,Infosys great place start your career amount training get make it smooth transition from your college period,0.6249,Good
2013-12-20,Indeed,4.0,Technical Architect/System Engineer,Former Employee,Part Winphoria group amount knowledge gained while working Motorola was vast Startup mode begin with responsibility assumed by each individual was appreciable Dedication hard work was common criteria displayed by each member team,0.296,Good
2013-10-29,Indeed,5.0,Office Administrator,Former Employee,Learnt Independent work MultiTasking Supporting Had no time personal life was hardest More family atmospher,0.1779,Good
2013-10-07,Indeed,4.0,Lead Engineer -RF Testing,Current Employee,learned lot like LTE system testing management good coworkers cooperative,0.6597,Good
2013-09-17,Indeed,3.0,Sr. Customer Service Engineer,Former Employee,Unix admin Customs Excise project Message Exchange server across 3 location in Delhi project consists implementation MES developed by NIC SUN 220R server running SUN cluster22 oracle database attached WAN via Nortel connectivity 600 firewall connected gateway using CISCO 26002500 router 2Mbps 64 Kbps leased line,0.0,Neutral
2013-09-13,Indeed,4.0,Software engineer,Current Employee,typical day work come in morning test some products go work life balance good,0.4404,Good
2013-09-05,Indeed,5.0,Sr.RF Consultant,Former Employee,dream company employeeNothing criticise,-0.2263,Bad
2013-09-04,Indeed,5.0,Relationship Manager,Former Employee,• Managed team Motorola Promoters appointed new dealers • Delivered training Motorola Promoter Team Dealer Staff Members • Took part in Brand Promotion Activity like Trade Shows,0.3612,Good
2013-08-11,Indeed,4.0,CCU Assistant,Former Employee,Good Company work forhad lot learning opportunities here,0.6705,Good
2020-06-07,Indeed,5.0,Area Sales Manager,Former Employee,One best place work in my entire job carrier Great support from seniors Best team Had great experiences in channel sales would really work again if come again in business,0.9652,Good
2013-07-29,Indeed,4.0,AR Invoice Printing development,Former Employee,Learned new technologies job applied in Project,0.0,Neutral
2013-07-20,Indeed,5.0,Good,Former Employee,have developed my knowledge in handheld device application using net,0.0,Neutral
2013-07-13,Indeed,5.0,Senior Software Engineer,Current Employee,Awesome place work Motorola Bangalore resposible developing Software Motorola USA phones,0.6249,Good
2013-06-08,Indeed,5.0,R&D Engineer,Former Employee,Its best place work good worklife balance well well cultured work place,0.8834,Good
2013-06-05,Indeed,4.0,Field test engineer,Former Employee,enjoyed much work in Motorola it was great experience work with Motorola,0.8126,Good
2013-04-03,Indeed,4.0,Technical Architect,Former Employee,hard measures Quality productVery InnovativeStandard Structure development,-0.1027,Bad
2013-02-04,Indeed,5.0,Software Developer,Former Employee,really liked working Motorola work schedule was flexible managers actually mentored me liked work environment,0.7956,Good
2012-12-19,Indeed,4.0,facility coordinator,Former Employee,taking wolk round learned everything herei manage all things related customers,0.0,Neutral
2012-10-28,Indeed,4.0,Senior Executive Facilities,Former Employee,Day day working facilities related workLearned more about Admin Facilities,0.0,Neutral
,Indeed,5.0,Analyst - Business Operations,Former Employee,Motorola has good working culture it enjoyable learn new techonologies,0.7003,Good
2012-08-13,Indeed,4.0,SoftwareTrainee,Current Employee,Nice Place work good Work environmentI have learned many concepts in Dot Net in short time,0.6908,Good
2012-07-24,Indeed,4.0,ClearCase/ClearQuest Administrator,Current Employee,Productive good work cultureenjoyed role in which have got many friendsManagement team technical friends were real friendly,0.8481,Good
2012-07-04,Indeed,4.0,Software Engineer E06,Current Employee,If interested work in telecom domain it nice place work,0.6705,Good
2012-04-19,Indeed,4.0,Software Engineer,Former Employee,one great thing mention about Motorola team that have worked with team management proactive supportive informative talented top everything have lots fun activitiesI still wish hope some corner my heart that Motorola should bounce back in mobile division,0.9686,Good
2012-03-06,Indeed,4.0,Software Engineer,Former Employee,Motorola has rich product lineup that really motivates kindles learning development,0.5574,Good
2011-11-23,Indeed,4.0,Trainee software developer,Current Employee,In motorola work culture good all people productive helpful,0.6908,Good
2011-11-16,Indeed,3.0,Service Engineer,Former Employee,worked service centre incharge from 2005 2010 now finding jobs in same company,0.0,Neutral
